,filename,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
3856,gicmphshr_proof.lean,81.74817,86.674139,21.80407,0.0,55.632279,0.0,3.76857
3874,gicmphshr_proof.lean,89.16216,93.85998,24.50375,0.0,57.06038,0.0,3.76783
1732,gicmphshrhlthgt_proof.lean,95.39782,301.638009,30.0861,0.0,259.119529,0.0,3.76722
6324,gAddOverFlow_proof.lean,73.29406,80.032499,14.03567,0.0,58.10062,0.0,3.76705
1824,gicmphshrhlthgt_proof.lean,97.02736,101.761929,29.44689,0.0,60.459549,0.0,3.76679
1683,gicmphshrhlthgt_proof.lean,94.558689,99.94559,29.90051,0.0,57.64953,0.0,3.76574
1751,gicmphshrhlthgt_proof.lean,94.41445,99.67554,29.53866,0.0,58.23401,0.0,3.762469
6171,gselecthobohpeohops_proof.lean,90.241229,97.50762,27.50938,0.0,60.6567,0.0,3.76188
6183,gselecthobohpeohops_proof.lean,82.1662,86.817679,19.133089,0.0,58.36263,0.0,3.76128
3007,gandhorhicmphminhmax_proof.lean,101.57254,104.49881,31.3328,0.0,61.60575,0.0,3.75618
3173,gicmphselecthimplieshcommonhop_proof.lean,96.474579,97.91139,31.58534,0.0,54.61291,0.0,3.75516
887,gselecthsafehimpliedcondhtransforms_proof.lean,96.42145,249.867729,32.85123,0.0,205.601539,0.0,3.75311
3860,gicmphshr_proof.lean,82.97183,86.28074,21.40569,0.0,55.82049,0.0,3.74829
3660,gcanonicalizehclamphlikehpatternhbetweenhzerohandhpositivehthreshold_proof.lean,90.77288,245.828539,27.44751,0.0,206.709139,0.0,3.74726
2916,gandhorhicmphminhmax_proof.lean,84.261369,238.383549,19.79752,0.0,207.223759,0.0,3.74679
1752,gicmphshrhlthgt_proof.lean,95.26806,99.50521,29.84853,0.0,57.76985,0.0,3.74464
1051,ghighhbithsignmaskhwithhtrunc_proof.lean,129.165399,113.93868,53.23192,0.0,55.35739,0.0,3.74269
6206,gshifthbyhsignext_proof.lean,83.317219,93.17638,27.947431,0.0,59.079169,0.0,3.74236
3917,gicmphshr_proof.lean,90.62883,94.7158,25.68171,0.0,57.024549,0.0,3.73193
5236,gpullhconditionalhbinophthroughhshift_proof.lean,69.81859,74.63593,13.32694,1.4172,54.84347,0.0,3.73168
834,gicmphofhorhx_proof.lean,88.658029,93.33354,26.01648,0.0,55.56891,0.0,3.73166
4763,gselecthwithhbitwisehops_proof.lean,81.78885,135.82721,20.97687,0.0,105.50917,0.0,3.72958
6289,gxor2_proof.lean,71.45494,76.106169,14.94516,0.0,55.24069,0.0,3.72942
2440,gicmphexthext_proof.lean,90.051459,94.94538,27.48945,0.0,55.05598,0.0,3.72118
4098,gshifthlogic_proof.lean,92.46641,247.078629,32.24316,0.0,209.247529,0.0,3.72104
2869,gandhorhicmphminhmax_proof.lean,84.40348,239.131769,20.70069,0.0,207.013639,0.0,3.72065
1755,gicmphshrhlthgt_proof.lean,96.01313,100.679379,30.803899,0.0,58.26642,0.0,3.71946
1669,gicmphshrhlthgt_proof.lean,95.670119,99.7104,30.99519,0.0,56.56651,0.0,3.71856
4855,gselecthwithhbitwisehops_proof.lean,97.17173,101.17295,30.78742,0.0,58.32596,0.0,3.7175
6365,gmaskedhmergehadd_proof.lean,80.633949,84.77349,23.28634,0.0,55.71686,0.0,3.71408
2506,gandhxorhor_proof.lean,78.110749,83.55508,16.02861,0.0,61.66935,0.0,3.71197
4552,gicmphlogical_proof.lean,91.890409,145.99079,28.56197,0.0,105.82895,0.0,3.7103
6712,gshifthshift_proof.lean,82.55639,87.00352,20.55433,0.0,60.71926,0.0,3.70765
2891,gandhorhicmphminhmax_proof.lean,91.35801,97.1369,26.89621,0.0,58.81179,0.0,3.70716
2740,gmaskedhmergehor_proof.lean,88.499359,112.06179,47.4341,0.0,58.607081,0.0,3.70607
5030,gtrunchbinophext_proof.lean,105.84677,104.090099,41.33176,0.0,56.495749,0.0,3.70569
1579,gicmphshrhlthgt_proof.lean,93.51248,96.34994,28.04741,0.0,56.56221,0.0,3.704339
4851,gselecthwithhbitwisehops_proof.lean,96.390169,100.61899,30.75733,0.0,58.1855,0.0,3.7036
2315,gsexthand_proof.lean,87.68527,89.303969,22.56647,0.0,56.11078,0.0,3.70144
1228,gcanonicalizehashrhshlhtohmasking_proof.lean,98.5028,152.583049,41.73836,0.0,105.189199,0.0,3.70092
501,gselecthandhor_proof.lean,103.211459,89.77507,22.55544,0.0,58.0751,0.0,3.69903
3198,guminhicmp_proof.lean,83.774839,87.22334,23.39022,0.0,54.67012,0.0,3.69863
5844,gbithchecks_proof.lean,96.22386,101.50526,29.68363,0.0,60.0051,0.0,3.69595
1837,gicmphshrhlthgt_proof.lean,98.02394,102.38441,31.25351,0.0,59.38377,0.0,3.69483
6740,gfreehinversion_proof.lean,75.0493,80.44494,18.68557,0.0,55.45834,1.40132,3.69374
1569,gicmphshrhlthgt_proof.lean,85.449441,82.493269,18.20957,0.0,54.836269,0.0,3.6934
3066,gsubhofhnegatiblehinseltpoison_proof.lean,82.197261,83.50383,20.97103,0.0,56.26704,1.46638,3.69218
6482,gtrunc_proof.lean,86.58655,91.9606,28.00467,0.0,57.79021,0.0,3.68935
1612,gicmphshrhlthgt_proof.lean,83.58322,238.661199,21.28574,0.0,205.642989,0.0,3.68593
1825,gicmphshrhlthgt_proof.lean,97.48188,104.23641,31.13558,0.0,61.36531,0.0,3.68527
1608,gicmphshrhlthgt_proof.lean,84.931869,238.360449,20.89215,0.0,205.628849,0.0,3.680801
2435,gicmphexthext_proof.lean,85.58847,88.34353,22.13101,0.0,54.73468,0.0,3.68036
1239,gcanonicalizehashrhshlhtohmasking_proof.lean,88.83641,92.582959,31.67749,0.0,55.409089,0.0,3.68032
3868,gicmphshr_proof.lean,84.921719,188.927059,19.95857,0.0,156.995089,0.0,3.67969
6588,gxor_proof.lean,75.113799,180.24631,16.82713,0.0,157.452,0.0,3.67764
879,gselecthsafehimpliedcondhtransforms_proof.lean,96.41142,149.317679,32.69289,0.0,105.067809,0.0,3.67102
6533,gbinophselect_proof.lean,68.4393,72.623999,11.11913,0.0,56.34807,0.0,3.669189
6593,gxor_proof.lean,92.645959,98.02678,34.22362,0.0,58.37627,0.0,3.66912
1675,gicmphshrhlthgt_proof.lean,82.159279,86.79605,20.42963,0.0,57.02596,0.0,3.66863
6093,gselecthobohpeohops_proof.lean,111.27336,116.717419,49.646079,0.0,57.60468,0.0,3.66717
1272,gicmphshlhnsw_proof.lean,102.89885,106.727339,39.535159,0.0,54.76985,0.0,3.66682
3353,gicmphandhlowbithmask_proof.lean,86.27321,192.445069,30.61197,0.0,155.546739,1.06658,3.66671
5235,gpullhconditionalhbinophthroughhshift_proof.lean,69.120559,74.49438,13.20239,1.38623,55.02745,0.0,3.66443
3897,gicmphshr_proof.lean,85.54703,91.287079,20.25288,0.0,59.067589,0.0,3.66315
1505,gselecthicmphand_proof.lean,94.2828,100.27481,31.78738,0.0,55.32479,1.10201,3.66125
4096,gshifthlogic_proof.lean,92.550099,247.919839,32.69311,0.0,209.578459,0.0,3.66117
1819,gicmphshrhlthgt_proof.lean,96.724579,100.79708,30.60209,0.0,58.45042,0.0,3.6575
2832,gandhorhicmphminhmax_proof.lean,86.85615,90.424839,23.98072,0.0,55.220049,0.0,3.65657
2844,gandhorhicmphminhmax_proof.lean,96.63008,301.517919,33.81914,0.0,256.076089,0.0,3.65459
5417,gcast_proof.lean,73.36688,71.64465,9.00144,0.0,57.18316,0.0,3.65325
936,gicmphandhshift_proof.lean,82.90435,88.142269,27.14528,0.0,55.02903,0.0,3.651988
4924,gcanonicalizehconstanthlowhbithmaskhandhicmphugthtohicmphugt_proof.lean,92.76511,89.951169,19.462079,0.0,58.43359,0.0,3.64987
2562,gandhxorhor_proof.lean,81.162,86.377459,16.9145,0.0,63.431689,0.0,3.64908
2618,gandhxorhor_proof.lean,101.581289,108.59302,36.34631,0.0,67.13501,0.0,3.64476
6375,gmaskedhmergehadd_proof.lean,78.63266,232.139139,19.787499,0.0,206.19969,0.0,3.64422
3336,gicmphandhlowbithmask_proof.lean,85.21244,88.410239,21.60848,0.0,55.176589,0.0,3.64224
6485,gtrunc_proof.lean,85.1721,140.846359,27.081609,0.0,107.658109,0.0,3.64209
3147,gandhnarrow_proof.lean,84.61456,102.65535,40.31554,0.0,56.51006,0.0,3.63846
5042,g2007h08h02hInfiniteLoop_proof.lean,81.19614,79.53057,18.52826,0.0,55.69943,0.0,3.63718
2802,gsignhtesthandhor_proof.lean,99.599159,118.20258,46.75104,0.0,57.28463,0.0,3.63562
2965,gandhorhicmphminhmax_proof.lean,95.19969,98.517319,28.52908,0.0,58.61026,0.0,3.632589
1606,gicmphshrhlthgt_proof.lean,83.695889,239.076259,21.28598,0.0,206.027829,0.0,3.62453
3885,gicmphshr_proof.lean,84.016479,89.03865,19.35842,0.0,57.63016,0.0,3.61772
87,gcanonicalizehlshrhshlhtohmasking_proof.lean,102.34406,105.196819,44.79716,0.0,55.294829,0.0,3.61763
4181,gtruncatinghsaturate_proof.lean,92.99319,97.3282,31.91202,0.0,55.64352,0.0,3.61729
3315,g2004h11h27hSetCCForCastLargerAndConstant_proof.lean,84.865249,88.45614,21.91945,0.0,54.77295,0.0,3.61684
2829,gandhorhicmphminhmax_proof.lean,88.71672,105.949949,37.49911,0.0,55.067599,0.0,3.61452
2830,gandhorhicmphminhmax_proof.lean,93.668349,97.42016,30.63742,0.0,55.37765,0.0,3.61065
3177,gicmphselecthimplieshcommonhop_proof.lean,94.433689,98.16835,31.83813,0.0,54.52442,0.0,3.61036
1750,gicmphshrhlthgt_proof.lean,93.93544,98.134789,29.141959,0.0,57.49728,0.0,3.60977
2016,gapinthcast_proof.lean,99.890009,107.40301,44.31941,0.0,57.32455,0.0,3.6091
6549,gxor_proof.lean,84.1711,89.0757,21.20568,0.0,55.87402,0.0,3.60816
3412,ginverthvariablehmaskhinhmaskedhmergehscalar_proof.lean,87.168209,92.12246,24.69121,0.0,58.57138,0.0,3.60719
1766,gicmphshrhlthgt_proof.lean,94.658519,98.761599,29.086339,0.0,57.97512,0.0,3.60663
4153,gpullhbinophthroughhshift_proof.lean,67.79144,73.28119,12.48504,1.39806,54.76398,0.0,3.60333
576,gselecthandhor_proof.lean,89.61958,143.510839,26.22209,0.0,105.961419,0.0,3.60325
2020,gsignmaskhofhsexthvshofhshlhofhzext_proof.lean,92.33045,96.35574,32.27244,0.0,58.6253,0.0,3.59441
466,gselecthicmphxor_proof.lean,95.27204,106.42455,37.81787,0.0,56.64386,0.0,3.59379
4314,gbinophandhshifts_proof.lean,84.896859,95.001091,29.733011,0.0,56.340729,3.823651,3.5931
551,gselecthandhor_proof.lean,95.5641,98.089989,31.273049,0.0,55.45644,0.0,3.59052
118,ggethlowbitmaskhuptohandhincludinghbit_proof.lean,94.97277,91.382289,29.639089,0.0,56.26394,0.0,3.58698
5269,gorhxor_proof.lean,70.81493,75.3704,14.37328,0.0,55.18125,0.0,3.58262
6621,ghighhbithsignmask_proof.lean,88.55173,92.455099,31.94284,0.0,55.291699,0.0,3.57912
6419,gsignedhtruncationhcheck_proof.lean,83.54867,86.16926,22.19213,0.0,55.12215,0.0,3.57896
577,gselecthandhor_proof.lean,94.76297,98.196289,30.96242,0.0,55.901069,0.0,3.57742
3880,gicmphshr_proof.lean,84.294739,288.839229,19.25397,0.0,257.742879,0.0,3.57625
3875,gicmphshr_proof.lean,89.160319,93.92928,24.38609,0.0,57.62606,0.0,3.57588
5293,gorhxor_proof.lean,78.97651,133.293509,21.90936,0.0,106.071669,0.0,3.57231
2373,gselecthbinophcmp_proof.lean,81.206179,85.00348,19.37292,0.0,56.53169,0.0,3.56949
2837,gandhorhicmphminhmax_proof.lean,81.97724,237.233749,20.33104,0.0,205.598269,0.0,3.56916
874,gselecthsafehimpliedcondhtransforms_proof.lean,96.16652,100.60993,33.22745,0.0,55.10412,0.0,3.56866
3558,gmulhpow2_proof.lean,76.70423,83.739549,19.31452,0.0,57.771849,0.0,3.56657
3877,gicmphshr_proof.lean,88.73967,293.607129,24.05169,0.0,257.710579,0.0,3.56507
3884,gicmphshr_proof.lean,83.92044,87.334169,19.0269,0.0,56.592409,0.0,3.56472
2347,gselecthbinophcmp_proof.lean,79.12474,234.192819,19.623339,0.0,205.16534,0.0,3.56459
64,gcanonicalizehlshrhshlhtohmasking_proof.lean,111.55469,165.532759,55.51788,0.0,105.016139,0.0,3.5631
1532,gselecthicmphand_proof.lean,90.250169,88.96672,24.84077,0.0,54.96174,0.0,3.56271
1701,gicmphshrhlthgt_proof.lean,93.14322,97.069579,28.093299,0.0,57.04051,0.0,3.56067
3299,g2004h11h27hSetCCForCastLargerAndConstant_proof.lean,84.51811,87.85354,19.66186,0.0,56.13158,0.0,3.56032
3876,gicmphshr_proof.lean,89.48266,244.009469,24.32773,0.0,207.617209,0.0,3.55936
1611,gicmphshrhlthgt_proof.lean,83.33832,238.374229,20.900309,0.0,205.802539,0.0,3.55727
4056,gand_proof.lean,83.278559,87.32785,20.09576,0.0,55.12361,0.0,3.55718
1011,gcanonicalizehlowhbithmaskhv2handhicmpheqhtohicmphule_proof.lean,99.858349,101.59342,37.95076,0.0,56.5828,1.10496,3.55399
3320,g2004h11h27hSetCCForCastLargerAndConstant_proof.lean,84.1346,86.991499,20.552939,0.0,54.77389,0.0,3.54964
6156,gselecthobohpeohops_proof.lean,89.56229,96.777969,26.9289,0.0,61.09373,0.0,3.549159
2196,gicmphrange_proof.lean,83.77011,102.713289,33.71738,0.0,56.162589,0.0,3.54221
2736,gmaskedhmergehor_proof.lean,97.54704,113.140359,48.318299,0.0,58.04403,0.0,3.53192
6697,gshifthshift_proof.lean,75.544679,84.2548,22.65652,1.32583,55.66735,0.0,3.52891
1610,gicmphshrhlthgt_proof.lean,83.243489,238.307329,20.89749,0.0,205.905149,0.0,3.52861
89,gcanonicalizehlshrhshlhtohmasking_proof.lean,290.514898,173.08601,62.52285,0.0,105.40944,0.0,3.52712
2836,gandhorhicmphminhmax_proof.lean,85.972929,89.14367,23.12883,0.0,55.14632,0.0,3.52665
1221,gcanonicalizehashrhshlhtohmasking_proof.lean,79.78708,83.603339,23.26979,0.0,54.924829,0.0,3.52567
1250,gcanonicalizehashrhshlhtohmasking_proof.lean,106.2557,310.055949,49.09935,0.0,255.693699,0.0,3.52517
2203,gicmphrange_proof.lean,77.82657,81.704939,18.24283,0.0,55.092869,0.0,3.523839
4271,gintegerhroundhuphpow2halignment_proof.lean,86.15868,88.887869,24.42731,0.0,55.900649,0.0,3.52177
553,gselecthandhor_proof.lean,93.529539,98.17637,31.22408,0.0,55.68374,0.0,3.5145
5270,gorhxor_proof.lean,70.97955,75.770879,14.60575,0.0,55.317519,0.0,3.51357
6559,gxor_proof.lean,77.235899,80.95273,19.18035,0.0,56.11394,0.0,3.51251
6344,gcanonicalizehlowhbithmaskhv2handhicmphnehtohicmphugt_proof.lean,98.487729,103.23697,38.90368,0.0,57.50379,1.18956,3.51235
3146,gandhnarrow_proof.lean,74.39679,84.032559,21.89,0.0,56.554159,0.0,3.51053
3350,gicmphandhlowbithmask_proof.lean,84.652339,289.683229,21.55655,0.0,255.803189,0.0,3.50718
1609,gicmphshrhlthgt_proof.lean,89.38226,94.424129,26.98589,0.0,55.61029,0.0,3.50547
3296,g2004h11h27hSetCCForCastLargerAndConstant_proof.lean,88.27373,91.41793,22.71835,0.0,57.96267,0.0,3.50317
3780,gapinthshift_proof.lean,79.68853,86.644559,20.04738,0.0,54.866329,0.0,3.50241
6326,gAddOverFlow_proof.lean,79.55074,92.51936,27.37151,0.0,59.81359,0.0,3.50212
4243,gselecthicmphandhzerohshl_proof.lean,102.067369,105.82891,34.49518,0.0,59.81694,0.0,3.5007
1543,gselecthicmphand_proof.lean,85.61855,140.692269,26.36875,0.0,104.877349,0.0,3.50013
5644,gcasthset_proof.lean,70.33842,74.435719,11.39506,0.0,57.331699,0.0,3.50002
4722,gselecthwithhbitwisehops_proof.lean,81.68116,85.641159,21.72829,0.0,55.093669,0.0,3.49771
3895,gicmphshr_proof.lean,83.82027,87.864409,18.907599,0.0,57.38915,0.0,3.49572
2738,gmaskedhmergehor_proof.lean,104.13161,92.33942,30.6582,0.0,56.1921,0.0,3.49361
1225,gcanonicalizehashrhshlhtohmasking_proof.lean,86.500729,91.24686,30.60712,0.0,55.15685,0.0,3.4936
53,gcanonicalizehlshrhshlhtohmasking_proof.lean,79.76308,93.38461,31.88765,0.0,55.8385,0.0,3.49189
1773,gicmphshrhlthgt_proof.lean,88.6534,94.358989,25.81353,0.0,59.859119,0.0,3.48834
2710,gtrunchshifthtrunc_proof.lean,83.6963,91.790519,28.59481,0.0,56.772559,0.0,3.48801
4429,gselecthofhbittest_proof.lean,99.046519,103.91332,36.78323,0.0,55.85853,0.0,3.48579
5645,gcasthset_proof.lean,82.24592,88.44769,18.88588,0.0,58.50895,0.0,3.48548
5265,gorhxor_proof.lean,71.77687,75.182299,13.98252,0.0,55.322029,0.0,3.48547
6212,gshifthbyhsignext_proof.lean,89.20585,92.73699,29.1811,0.0,57.84149,0.0,3.485069
6360,gmaskedhmergehadd_proof.lean,77.055199,83.34393,20.86151,0.0,55.83067,1.69992,3.48317
2870,gandhorhicmphminhmax_proof.lean,88.87577,142.290429,24.89623,0.0,106.283169,0.0,3.48089
1718,gicmphshrhlthgt_proof.lean,93.609929,98.68533,28.33783,0.0,58.51526,0.0,3.47934
1791,gicmphshrhlthgt_proof.lean,88.92924,96.946469,28.05821,0.0,60.032649,0.0,3.47573
2377,gselecthbinophcmp_proof.lean,81.702489,85.36069,20.3659,0.0,56.49558,0.0,3.47565
6391,gapinthsub_proof.lean,72.32921,77.498719,15.48213,0.0,55.9814,0.0,3.4743
5800,gbithchecks_proof.lean,92.65735,96.322729,27.8124,0.0,57.232109,0.0,3.47213
3873,gicmphshr_proof.lean,89.17829,94.033549,24.72765,0.0,57.26997,0.0,3.46906
1252,gcanonicalizehashrhshlhtohmasking_proof.lean,106.58565,110.203249,49.77069,0.0,55.153499,0.0,3.46732
3480,gdemorgan_proof.lean,73.563009,77.38886,13.30348,0.0,58.41086,0.0,3.46266
2116,gorhxorhxor_proof.lean,79.14854,83.53792,20.99754,0.0,57.01151,0.0,3.45991
5948,grem_proof.lean,101.20254,104.356369,34.60602,0.0,64.704899,0.0,3.45634
36,gzexthboolhaddhsub_proof.lean,74.75384,79.389439,17.71629,0.0,55.914989,1.17118,3.45614
1733,gicmphshrhlthgt_proof.lean,93.31711,247.941429,28.02478,0.0,208.197279,0.0,3.4554
2318,gsexthand_proof.lean,79.024839,85.29635,18.92438,0.0,55.73798,0.0,3.45234
6182,gselecthobohpeohops_proof.lean,82.709529,86.55913,19.30448,0.0,58.21861,0.0,3.45156
6008,gselecthobohpeohops_proof.lean,110.99228,115.77053,49.98526,0.0,56.2709,0.0,3.44884
6295,gxor2_proof.lean,71.31249,175.97885,14.59438,0.0,155.75925,0.0,3.44633
4776,gselecthwithhbitwisehops_proof.lean,82.74259,86.89945,21.5654,0.0,56.14141,0.0,3.44474
3890,gicmphshr_proof.lean,90.31884,94.866139,24.8894,0.0,58.221109,0.0,3.44387
1580,gicmphshrhlthgt_proof.lean,92.174229,96.26202,28.17799,0.0,56.76191,0.0,3.43892
2213,gicmphrange_proof.lean,82.828419,286.509459,20.44833,0.0,255.090559,0.0,3.4388
3308,g2004h11h27hSetCCForCastLargerAndConstant_proof.lean,79.29272,82.99621,19.13116,0.0,54.60132,0.0,3.43791
62,gcanonicalizehlshrhshlhtohmasking_proof.lean,92.538439,196.072629,36.21166,0.0,154.959949,0.0,3.435329
3175,gicmphselecthimplieshcommonhop_proof.lean,87.91971,91.445559,24.968199,0.0,54.61684,0.0,3.43446
3888,gicmphshr_proof.lean,89.70015,243.297119,24.08199,0.0,207.745249,0.0,3.43427
3808,gxorhandhor_proof.lean,65.44837,76.404979,15.78182,0.0,55.883539,0.0,3.43243
5237,gpullhconditionalhbinophthroughhshift_proof.lean,68.8501,73.589579,12.27305,1.34309,55.543709,0.0,3.43215
6148,gselecthobohpeohops_proof.lean,89.58976,92.98502,26.34461,0.0,58.05924,0.0,3.43179
6287,gxor2_proof.lean,71.04573,75.39499,14.89973,0.0,54.99771,0.0,3.43085
3900,gicmphshr_proof.lean,79.38412,85.082309,21.07945,0.0,58.282489,0.0,3.42702
6175,gselecthobohpeohops_proof.lean,104.302889,107.2951,39.49018,0.0,58.32701,0.0,3.42288
4719,gselecthwithhbitwisehops_proof.lean,97.81198,102.76416,35.25993,0.0,55.08757,0.0,3.41938
3883,gicmphshr_proof.lean,84.40206,289.515239,18.89015,0.0,258.937179,0.0,3.41702
1607,gicmphshrhlthgt_proof.lean,83.398049,238.359319,21.12909,0.0,205.670619,0.0,3.41615
6294,gxor2_proof.lean,70.74745,75.14056,14.03008,0.0,55.672,0.0,3.41362
6152,gselecthobohpeohops_proof.lean,90.050179,93.03972,26.47123,0.0,58.06754,0.0,3.4109
4967,gsubhofhnegatible_proof.lean,80.07875,83.475529,22.1486,0.0,54.713109,1.03028,3.41075
4325,gbinophandhshifts_proof.lean,80.50925,135.872399,25.04367,0.0,105.640339,0.0,3.41005
3889,gicmphshr_proof.lean,89.509739,94.16156,24.2796,0.0,58.28027,0.0,3.40968
1581,gicmphshrhlthgt_proof.lean,92.745469,96.50264,28.24278,0.0,56.98137,0.0,3.40892
6293,gxor2_proof.lean,71.11136,75.00812,13.92983,0.0,55.5732,0.0,3.4083
3497,gicmphwithhselects_proof.lean,80.542279,84.38043,19.49164,0.0,54.94762,0.0,3.40788
6708,gshifthshift_proof.lean,84.220379,238.881599,23.17988,0.0,210.785989,0.0,3.4077
1717,gicmphshrhlthgt_proof.lean,93.748999,98.00837,27.98374,0.0,58.38672,0.0,3.40706
4975,gsubhofhnegatible_proof.lean,98.312,91.549709,30.78842,0.0,55.293179,0.0,3.40528
1444,gicmphselect_proof.lean,103.54206,106.570049,37.4523,0.0,54.834809,0.0,3.40366
3870,gicmphshr_proof.lean,89.00321,92.576729,24.20753,0.0,56.798729,0.0,3.39894
2855,gandhorhicmphminhmax_proof.lean,90.113899,244.738959,26.57947,0.0,206.022869,0.0,3.39676
1601,gicmphshrhlthgt_proof.lean,78.388279,94.280749,26.009229,0.0,57.50356,0.0,3.39157
2790,gshifthsra_proof.lean,77.89626,85.9282,20.34306,0.0,57.1554,2.37436,3.38984
1573,gicmphshrhlthgt_proof.lean,99.972909,105.35,36.78031,0.0,55.441,0.0,3.38947
4324,gbinophandhshifts_proof.lean,77.542079,82.27215,21.71133,0.0,55.69291,0.0,3.38825
4685,gand2_proof.lean,75.736289,77.60618,15.87932,0.0,56.80512,0.0,3.38768
3871,gicmphshr_proof.lean,89.157359,92.86511,24.07734,0.0,57.19113,0.0,3.38744
6026,gselecthobohpeohops_proof.lean,84.83087,139.835789,24.44201,0.0,106.172809,0.0,3.38631
2952,gandhorhicmphminhmax_proof.lean,91.43674,95.765309,25.71901,0.0,57.895089,0.0,3.38622
229,gandhxorhmerge_proof.lean,68.231159,78.80265,16.22048,0.0,56.50685,0.0,3.38252
1836,gicmphshrhlthgt_proof.lean,101.09027,104.824959,34.30904,0.0,59.20382,0.0,3.37635
6186,gselecthobohpeohops_proof.lean,103.78922,108.122129,40.174859,0.0,58.60501,0.0,3.37618
4780,gselecthwithhbitwisehops_proof.lean,81.29391,185.754599,20.51161,0.0,156.479659,0.0,3.37601
5238,gpullhconditionalhbinophthroughhshift_proof.lean,68.590489,72.92191,12.11456,1.3912,55.19322,0.0,3.37576
2487,gandhxorhor_proof.lean,70.77385,73.672469,12.78833,0.0,55.478109,0.0,3.37516
5254,gorhxor_proof.lean,82.10219,90.20899,23.80164,0.0,60.61642,0.0,3.37451
4749,gselecthwithhbitwisehops_proof.lean,96.680479,100.709,33.53165,0.0,55.13546,0.0,3.37039
2849,gandhorhicmphminhmax_proof.lean,86.6178,240.557059,22.18228,0.0,205.940719,0.0,3.36907
1523,gselecthicmphand_proof.lean,81.81779,86.243739,22.41433,0.0,54.707879,0.0,3.369
2345,gselecthbinophcmp_proof.lean,80.94458,84.541169,20.91671,0.0,54.761729,0.0,3.36814
4955,gsubhofhnegatible_proof.lean,76.15225,78.965369,16.11379,0.0,57.186499,0.0,3.36221
3886,gicmphshr_proof.lean,89.47646,144.035749,24.49783,0.0,108.101589,0.0,3.36208
4675,gsext_proof.lean,94.6516,148.399939,23.96935,0.0,115.03049,0.0,3.3604
3479,gdemorgan_proof.lean,73.31103,78.1512,13.88594,0.0,58.777,0.0,3.36023
6589,gxor_proof.lean,74.45296,230.376779,16.82265,0.0,207.895359,0.0,3.35932
3227,gapinthandhorhand_proof.lean,71.37533,75.979119,13.14267,0.0,56.517469,0.0,3.35923
2955,gandhorhicmphminhmax_proof.lean,91.430469,95.5319,25.7371,0.0,57.80094,0.0,3.35684
3314,g2004h11h27hSetCCForCastLargerAndConstant_proof.lean,83.916319,87.35175,21.02297,0.0,54.73142,0.0,3.35575
5286,gorhxor_proof.lean,69.77897,73.99158,12.589219,0.0,55.67554,0.0,3.35553
2113,glshr_proof.lean,88.69225,92.836099,23.554829,0.0,60.60095,0.0,3.35378
6290,gxor2_proof.lean,70.7764,75.870019,14.95146,0.0,55.318299,0.0,3.35002
1851,gicmphshrhlthgt_proof.lean,97.13618,100.26528,30.57468,0.0,58.46433,0.0,3.34784
5423,gcast_proof.lean,81.87734,103.6728,33.74453,0.0,58.15198,0.0,3.340499
2370,gselecthbinophcmp_proof.lean,80.415999,235.346849,19.22609,0.0,207.607569,0.0,3.33896
826,gicmphofhorhx_proof.lean,86.271239,83.215051,17.492911,0.0,56.005191,0.0,3.33712
3894,gicmphshr_proof.lean,89.421559,93.31577,24.61548,0.0,57.20229,0.0,3.33596
6653,gnegatedhbitmask_proof.lean,76.617329,231.638189,19.99803,0.0,206.362559,0.0,3.33449
3243,gsinkhnothintohanotherhhandhofhlogicalhand_proof.lean,93.8338,98.36101,31.27281,0.0,55.36853,0.0,3.33209
5243,gxorhashr_proof.lean,97.949879,102.44713,35.59585,0.0,57.06764,0.0,3.33116
3063,gsubhofhnegatiblehinseltpoison_proof.lean,83.03331,87.00751,22.85823,0.0,58.69067,0.0,3.32565
